Frame,Timestamp,Event
6104,1744588351.962587,Start Get Vehicle Position (on record.py Side)
6104,1744588351.9625978,End Get Vehicle Position (on record.py Side)
6102,1744588351.9476697,Start of Saving Image: frame_6102.png
6102,1744588351.963735,End of Saving Image: frame_6102.png
6103,1744588351.9639904,Start of Saving Image: frame_6103.png
6103,1744588351.9706905,End of Saving Image: frame_6103.png
6104,1744588351.9530852,Start of Frame 6104
6104,1744588351.972312,End of Frame 6104
6104,1744588351.9784749,Start Get Vehicle Position (on manual_control.py Side)
6104,1744588351.97849,End Get Vehicle Position (on manual_control.py Side)
6104,1744588351.9784758,Start Get Vehicle Position (on record.py Side)
6104,1744588351.978489,End Get Vehicle Position (on record.py Side)
6104,1744588351.9723186,Start of Frame 6104
6104,1744588351.9839458,End of Frame 6104
6105,1744588351.994552,Start Get Vehicle Position (on manual_control.py Side)
6105,1744588351.9945679,End Get Vehicle Position (on manual_control.py Side)
6105,1744588351.994553,Start Get Vehicle Position (on record.py Side)
6105,1744588351.994567,End Get Vehicle Position (on record.py Side)
6104,1744588351.98175,Start of Saving Image: frame_6104.png
6104,1744588351.9957159,End of Saving Image: frame_6104.png
6105,1744588351.9839518,Start of Frame 6105
6105,1744588352.000383,End of Frame 6105
6106,1744588352.0117903,Start Get Vehicle Position (on manual_control.py Side)
6106,1744588352.0118053,End Get Vehicle Position (on manual_control.py Side)
6106,1744588352.0117915,Start Get Vehicle Position (on record.py Side)
6106,1744588352.0118039,End Get Vehicle Position (on record.py Side)
6106,1744588352.0003936,Start of Frame 6106
6106,1744588352.0181227,End of Frame 6106
6107,1744588352.0275726,Start Get Vehicle Position (on manual_control.py Side)
6107,1744588352.027592,End Get Vehicle Position (on manual_control.py Side)
6107,1744588352.027574,Start Get Vehicle Position (on record.py Side)
6107,1744588352.0275908,End Get Vehicle Position (on record.py Side)
6105,1744588352.0116646,Start of Saving Image: frame_6105.png
6105,1744588352.029513,End of Saving Image: frame_6105.png
6107,1744588352.018133,Start of Frame 6107
6107,1744588352.0341556,End of Frame 6107
6108,1744588352.043478,Start Get Vehicle Position (on manual_control.py Side)
6108,1744588352.0435433,End Get Vehicle Position (on manual_control.py Side)
6108,1744588352.043479,Start Get Vehicle Position (on record.py Side)
6108,1744588352.0435426,End Get Vehicle Position (on record.py Side)
6106,1744588352.0297678,Start of Saving Image: frame_6106.png
6106,1744588352.044673,End of Saving Image: frame_6106.png
5935,1744588351.9417343,Start of Saving Image: frame_5935.png
5935,1744588352.0492,End of Saving Image: frame_5935.png
6108,1744588352.0341632,Start of Frame 6108
6108,1744588352.0576515,End of Frame 6108
6108,1744588352.0595448,Start Get Vehicle Position (on manual_control.py Side)
6108,1744588352.0595658,End Get Vehicle Position (on manual_control.py Side)
6108,1744588352.0595467,Start Get Vehicle Position (on record.py Side)
6108,1744588352.0595646,End Get Vehicle Position (on record.py Side)
6107,1744588352.0457125,Start of Saving Image: frame_6107.png
6107,1744588352.0620103,End of Saving Image: frame_6107.png
6108,1744588352.057666,Start of Frame 6108
6108,1744588352.0735111,End of Frame 6108
6109,1744588352.0754974,Start Get Vehicle Position (on manual_control.py Side)
6109,1744588352.0755105,End Get Vehicle Position (on manual_control.py Side)
6109,1744588352.0754983,Start Get Vehicle Position (on record.py Side)
6109,1744588352.0755098,End Get Vehicle Position (on record.py Side)
6108,1744588352.0669026,Start of Saving Image: frame_6108.png
6108,1744588352.0767238,End of Saving Image: frame_6108.png
6109,1744588352.0735188,Start of Frame 6109
6109,1744588352.0820868,End of Frame 6109
6110,1744588352.0919175,Start Get Vehicle Position (on manual_control.py Side)
6110,1744588352.0919375,End Get Vehicle Position (on manual_control.py Side)
6110,1744588352.0919194,Start Get Vehicle Position (on record.py Side)
6110,1744588352.0919363,End Get Vehicle Position (on record.py Side)
6110,1744588352.0820982,Start of Frame 6110
6110,1744588352.098911,End of Frame 6110
6111,1744588352.1076376,Start Get Vehicle Position (on manual_control.py Side)
6111,1744588352.1076565,End Get Vehicle Position (on manual_control.py Side)
6111,1744588352.1076388,Start Get Vehicle Position (on record.py Side)
6111,1744588352.1076512,End Get Vehicle Position (on record.py Side)
6109,1744588352.0917325,Start of Saving Image: frame_6109.png
6109,1744588352.1088977,End of Saving Image: frame_6109.png
6111,1744588352.0989187,Start of Frame 6111
6111,1744588352.1139312,End of Frame 6111
6112,1744588352.1236007,Start Get Vehicle Position (on manual_control.py Side)
6112,1744588352.123615,End Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1236017,Start Get Vehicle Position (on record.py Side)
6112,1744588352.1236138,End Get Vehicle Position (on record.py Side)
6110,1744588352.1091373,Start of Saving Image: frame_6110.png
6110,1744588352.1249464,End of Saving Image: frame_6110.png
6111,1744588352.1252933,Start of Saving Image: frame_6111.png
6111,1744588352.1327498,End of Saving Image: frame_6111.png
6112,1744588352.1139383,Start of Frame 6112
6112,1744588352.134793,End of Frame 6112
6112,1744588352.1394954,Start Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1395097,End Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1394966,Start Get Vehicle Position (on record.py Side)
6112,1744588352.1395087,End Get Vehicle Position (on record.py Side)
6112,1744588352.134799,Start of Frame 6112
6112,1744588352.1439867,End of Frame 6112
6112,1744588352.1554499,Start Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1554601,End Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1554508,Start Get Vehicle Position (on record.py Side)
6112,1744588352.1554592,End Get Vehicle Position (on record.py Side)
5936,1744588352.0601707,Start of Saving Image: frame_5936.png
5936,1744588352.1584587,End of Saving Image: frame_5936.png
6112,1744588352.1439908,Start of Frame 6112
6112,1744588352.1629505,End of Frame 6112
6112,1744588352.1717305,Start Get Vehicle Position (on manual_control.py Side)
6112,1744588352.171743,End Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1717315,Start Get Vehicle Position (on record.py Side)
6112,1744588352.1717422,End Get Vehicle Position (on record.py Side)
6112,1744588352.162956,Start of Frame 6112
6112,1744588352.1765726,End of Frame 6112
6112,1744588352.187464,Start Get Vehicle Position (on manual_control.py Side)
6112,1744588352.187476,End Get Vehicle Position (on manual_control.py Side)
6112,1744588352.1874647,Start Get Vehicle Position (on record.py Side)
6112,1744588352.187475,End Get Vehicle Position (on record.py Side)
6112,1744588352.1765783,Start of Frame 6112
6112,1744588352.192823,End of Frame 6112
6113,1744588352.2036295,Start Get Vehicle Position (on manual_control.py Side)
6113,1744588352.2036426,End Get Vehicle Position (on manual_control.py Side)
6113,1744588352.203631,Start Get Vehicle Position (on record.py Side)
6113,1744588352.2036417,End Get Vehicle Position (on record.py Side)
6112,1744588352.2049203,Start of Saving Image: frame_6112.png
6112,1744588352.2116427,End of Saving Image: frame_6112.png
6113,1744588352.1928275,Start of Frame 6113
6113,1744588352.2138424,End of Frame 6113
6113,1744588352.2195067,Start Get Vehicle Position (on manual_control.py Side)
6113,1744588352.2195213,End Get Vehicle Position (on manual_control.py Side)
6113,1744588352.2195077,Start Get Vehicle Position (on record.py Side)
6113,1744588352.2195203,End Get Vehicle Position (on record.py Side)
6113,1744588352.2138464,Start of Frame 6113
6113,1744588352.2329288,End of Frame 6113
6114,1744588352.2354708,Start Get Vehicle Position (on manual_control.py Side)
6114,1744588352.2354858,End Get Vehicle Position (on manual_control.py Side)
6114,1744588352.2354724,Start Get Vehicle Position (on record.py Side)
6114,1744588352.235485,End Get Vehicle Position (on record.py Side)
6113,1744588352.2268598,Start of Saving Image: frame_6113.png
6113,1744588352.2366376,End of Saving Image: frame_6113.png
6114,1744588352.2329364,Start of Frame 6114
6114,1744588352.240595,End of Frame 6114
6115,1744588352.2519271,Start Get Vehicle Position (on manual_control.py Side)
6115,1744588352.251947,End Get Vehicle Position (on manual_control.py Side)
6115,1744588352.2519283,Start Get Vehicle Position (on record.py Side)
6115,1744588352.251946,End Get Vehicle Position (on record.py Side)
6115,1744588352.2406032,Start of Frame 6115
6115,1744588352.2589784,End of Frame 6115
6116,1744588352.2676263,Start Get Vehicle Position (on manual_control.py Side)
6116,1744588352.267641,End Get Vehicle Position (on manual_control.py Side)
6116,1744588352.2676275,Start Get Vehicle Position (on record.py Side)
6116,1744588352.2676399,End Get Vehicle Position (on record.py Side)
6114,1744588352.251787,Start of Saving Image: frame_6114.png
6114,1744588352.26881,End of Saving Image: frame_6114.png
6116,1744588352.2589881,Start of Frame 6116
6116,1744588352.2738519,End of Frame 6116
6117,1744588352.2835648,Start Get Vehicle Position (on manual_control.py Side)
6117,1744588352.2835846,End Get Vehicle Position (on manual_control.py Side)
6117,1744588352.2835662,Start Get Vehicle Position (on record.py Side)
6117,1744588352.2835834,End Get Vehicle Position (on record.py Side)
5937,1744588352.1628592,Start of Saving Image: frame_5937.png
5937,1744588352.2855742,End of Saving Image: frame_5937.png
6115,1744588352.2691,Start of Saving Image: frame_6115.png
6115,1744588352.2855978,End of Saving Image: frame_6115.png
6117,1744588352.2738628,Start of Frame 6117
6117,1744588352.2937422,End of Frame 6117
6117,1744588352.2994864,Start Get Vehicle Position (on manual_control.py Side)
6117,1744588352.2995036,End Get Vehicle Position (on manual_control.py Side)
6117,1744588352.2994878,Start Get Vehicle Position (on record.py Side)
6117,1744588352.2995024,End Get Vehicle Position (on record.py Side)
6116,1744588352.290499,Start of Saving Image: frame_6116.png
6116,1744588352.3007169,End of Saving Image: frame_6116.png
6117,1744588352.2937515,Start of Frame 6117
6117,1744588352.3043044,End of Frame 6117
6118,1744588352.3158646,Start Get Vehicle Position (on manual_control.py Side)
6118,1744588352.315881,End Get Vehicle Position (on manual_control.py Side)
6118,1744588352.3158658,Start Get Vehicle Position (on record.py Side)
6118,1744588352.3158798,End Get Vehicle Position (on record.py Side)
6118,1744588352.304311,Start of Frame 6118
6118,1744588352.3236942,End of Frame 6118
6119,1744588352.33154,Start Get Vehicle Position (on manual_control.py Side)
6119,1744588352.3315606,End Get Vehicle Position (on manual_control.py Side)
6119,1744588352.3315418,Start Get Vehicle Position (on record.py Side)
6119,1744588352.3315597,End Get Vehicle Position (on record.py Side)
6117,1744588352.3157463,Start of Saving Image: frame_6117.png
6117,1744588352.3335986,End of Saving Image: frame_6117.png
6119,1744588352.3237057,Start of Frame 6119
6119,1744588352.3396003,End of Frame 6119
6120,1744588352.3476295,Start Get Vehicle Position (on manual_control.py Side)
6120,1744588352.3476498,End Get Vehicle Position (on manual_control.py Side)
6120,1744588352.3476312,Start Get Vehicle Position (on record.py Side)
6120,1744588352.3476486,End Get Vehicle Position (on record.py Side)
6118,1744588352.3338478,Start of Saving Image: frame_6118.png
6118,1744588352.3496146,End of Saving Image: frame_6118.png
6120,1744588352.3396177,Start of Frame 6120
6120,1744588352.3550456,End of Frame 6120
6121,1744588352.3636076,Start Get Vehicle Position (on manual_control.py Side)
6121,1744588352.363626,End Get Vehicle Position (on manual_control.py Side)
6121,1744588352.363609,Start Get Vehicle Position (on record.py Side)
6121,1744588352.3636248,End Get Vehicle Position (on record.py Side)
6119,1744588352.34987,Start of Saving Image: frame_6119.png
6119,1744588352.3658204,End of Saving Image: frame_6119.png
6121,1744588352.355056,Start of Frame 6121
6121,1744588352.3725955,End of Frame 6121
6122,1744588352.3806226,Start Get Vehicle Position (on manual_control.py Side)
6122,1744588352.3806417,End Get Vehicle Position (on manual_control.py Side)
6122,1744588352.380624,Start Get Vehicle Position (on record.py Side)
6122,1744588352.3806405,End Get Vehicle Position (on record.py Side)
6120,1744588352.3660717,Start of Saving Image: frame_6120.png
6120,1744588352.3825903,End of Saving Image: frame_6120.png
6121,1744588352.3828409,Start of Saving Image: frame_6121.png
6121,1744588352.3896308,End of Saving Image: frame_6121.png
6122,1744588352.372605,Start of Frame 6122
6122,1744588352.3908052,End of Frame 6122
6122,1744588352.3964937,Start Get Vehicle Position (on manual_control.py Side)
6122,1744588352.3965127,End Get Vehicle Position (on manual_control.py Side)
6122,1744588352.396495,Start Get Vehicle Position (on record.py Side)
6122,1744588352.3965113,End Get Vehicle Position (on record.py Side)
6122,1744588352.3996444,Start of Saving Image: frame_6122.png
6122,1744588352.4065654,End of Saving Image: frame_6122.png
6122,1744588352.3908124,Start of Frame 6122
6122,1744588352.4112523,End of Frame 6122
6123,1744588352.4124548,Start of KEYUP: a
6123,1744588352.4124606,End of KEYUP: a
6123,1744588352.412555,Start Get Vehicle Position (on manual_control.py Side)
6123,1744588352.4125729,End Get Vehicle Position (on manual_control.py Side)
6123,1744588352.412556,Start Get Vehicle Position (on record.py Side)
6123,1744588352.412572,End Get Vehicle Position (on record.py Side)
5938,1744588352.290157,Start of Saving Image: frame_5938.png
5938,1744588352.4173925,End of Saving Image: frame_5938.png
6123,1744588352.41126,Start of Frame 6123
6123,1744588352.4252737,End of Frame 6123
6124,1744588352.4284682,Start Get Vehicle Position (on manual_control.py Side)
6124,1744588352.4284825,End Get Vehicle Position (on manual_control.py Side)
6124,1744588352.4284697,Start Get Vehicle Position (on record.py Side)
6124,1744588352.4284816,End Get Vehicle Position (on record.py Side)
6124,1744588352.4252837,Start of Frame 6124
6124,1744588352.4365015,End of Frame 6124
6125,1744588352.4445083,Start Get Vehicle Position (on manual_control.py Side)
6125,1744588352.4445217,End Get Vehicle Position (on manual_control.py Side)
6125,1744588352.4445095,Start Get Vehicle Position (on record.py Side)
6125,1744588352.4445207,End Get Vehicle Position (on record.py Side)
6123,1744588352.428712,Start of Saving Image: frame_6123.png
6123,1744588352.4456215,End of Saving Image: frame_6123.png
6124,1744588352.446336,Start of Saving Image: frame_6124.png
6124,1744588352.4531708,End of Saving Image: frame_6124.png
6125,1744588352.4365094,Start of Frame 6125
6125,1744588352.453284,End of Frame 6125
6125,1744588352.4605417,Start Get Vehicle Position (on manual_control.py Side)
6125,1744588352.4605627,End Get Vehicle Position (on manual_control.py Side)
6125,1744588352.4605432,Start Get Vehicle Position (on record.py Side)
6125,1744588352.4605587,End Get Vehicle Position (on record.py Side)
6125,1744588352.463201,Start of Saving Image: frame_6125.png
6125,1744588352.4720712,End of Saving Image: frame_6125.png
6125,1744588352.4532907,Start of Frame 6125
6125,1744588352.4738772,End of Frame 6125
6126,1744588352.4764884,Start Get Vehicle Position (on manual_control.py Side)
6126,1744588352.4765072,End Get Vehicle Position (on manual_control.py Side)
6126,1744588352.4764898,Start Get Vehicle Position (on record.py Side)
6126,1744588352.4765058,End Get Vehicle Position (on record.py Side)
6126,1744588352.4738855,Start of Frame 6126
6126,1744588352.4860206,End of Frame 6126
6127,1744588352.4926047,Start Get Vehicle Position (on manual_control.py Side)
6127,1744588352.4926193,End Get Vehicle Position (on manual_control.py Side)
6127,1744588352.4926057,Start Get Vehicle Position (on record.py Side)
6127,1744588352.492618,End Get Vehicle Position (on record.py Side)
6126,1744588352.4825253,Start of Saving Image: frame_6126.png
6126,1744588352.4938478,End of Saving Image: frame_6126.png
6127,1744588352.48603,Start of Frame 6127
6127,1744588352.4986598,End of Frame 6127
6128,1744588352.5088096,Start Get Vehicle Position (on manual_control.py Side)
6128,1744588352.5088222,End Get Vehicle Position (on manual_control.py Side)
6128,1744588352.5088105,Start Get Vehicle Position (on record.py Side)
6128,1744588352.5088212,End Get Vehicle Position (on record.py Side)
6128,1744588352.4986718,Start of Frame 6128
6128,1744588352.5149915,End of Frame 6128
6129,1744588352.524626,Start Get Vehicle Position (on manual_control.py Side)
6129,1744588352.524642,End Get Vehicle Position (on manual_control.py Side)
6129,1744588352.5246272,Start Get Vehicle Position (on record.py Side)
6129,1744588352.5246406,End Get Vehicle Position (on record.py Side)
6127,1744588352.5086956,Start of Saving Image: frame_6127.png
6127,1744588352.5257354,End of Saving Image: frame_6127.png
6129,1744588352.5150027,Start of Frame 6129
6129,1744588352.5313377,End of Frame 6129
6130,1744588352.5405633,Start Get Vehicle Position (on manual_control.py Side)
6130,1744588352.5405831,End Get Vehicle Position (on manual_control.py Side)
6130,1744588352.540565,Start Get Vehicle Position (on record.py Side)
6130,1744588352.540582,End Get Vehicle Position (on record.py Side)
6128,1744588352.5259879,Start of Saving Image: frame_6128.png
6128,1744588352.5427277,End of Saving Image: frame_6128.png
6130,1744588352.531348,Start of Frame 6130
6130,1744588352.549274,End of Frame 6130
6130,1744588352.5565133,Start Get Vehicle Position (on manual_control.py Side)
6130,1744588352.5565295,End Get Vehicle Position (on manual_control.py Side)
6130,1744588352.5565145,Start Get Vehicle Position (on record.py Side)
6130,1744588352.556528,End Get Vehicle Position (on record.py Side)
6129,1744588352.5429947,Start of Saving Image: frame_6129.png
6129,1744588352.5576713,End of Saving Image: frame_6129.png
6130,1744588352.5579178,Start of Saving Image: frame_6130.png
6130,1744588352.5671494,End of Saving Image: frame_6130.png
6130,1744588352.5492845,Start of Frame 6130
6130,1744588352.568126,End of Frame 6130
6131,1744588352.572473,Start Get Vehicle Position (on manual_control.py Side)
6131,1744588352.572487,End Get Vehicle Position (on manual_control.py Side)
6131,1744588352.5724738,Start Get Vehicle Position (on record.py Side)
6131,1744588352.5724862,End Get Vehicle Position (on record.py Side)
5939,1744588352.4287388,Start of Saving Image: frame_5939.png
5939,1744588352.5737681,End of Saving Image: frame_5939.png
6131,1744588352.5681887,Start of Frame 6131
6131,1744588352.5787802,End of Frame 6131
6132,1744588352.588553,Start Get Vehicle Position (on manual_control.py Side)
6132,1744588352.5885687,End Get Vehicle Position (on manual_control.py Side)
6132,1744588352.5885541,Start Get Vehicle Position (on record.py Side)
6132,1744588352.5885675,End Get Vehicle Position (on record.py Side)
6132,1744588352.5787892,Start of Frame 6132
6132,1744588352.5960643,End of Frame 6132
6133,1744588352.6045494,Start Get Vehicle Position (on manual_control.py Side)
6133,1744588352.6045687,End Get Vehicle Position (on manual_control.py Side)
6133,1744588352.6045508,Start Get Vehicle Position (on record.py Side)
6133,1744588352.6045675,End Get Vehicle Position (on record.py Side)
6131,1744588352.5900843,Start of Saving Image: frame_6131.png
6131,1744588352.606183,End of Saving Image: frame_6131.png
6133,1744588352.596077,Start of Frame 6133
6133,1744588352.61033,End of Frame 6133
6134,1744588352.6205785,Start Get Vehicle Position (on manual_control.py Side)
6134,1744588352.620594,End Get Vehicle Position (on manual_control.py Side)
6134,1744588352.62058,Start Get Vehicle Position (on record.py Side)
6134,1744588352.6205928,End Get Vehicle Position (on record.py Side)
6132,1744588352.6064267,Start of Saving Image: frame_6132.png
6132,1744588352.6217942,End of Saving Image: frame_6132.png
6133,1744588352.6220608,Start of Saving Image: frame_6133.png
6133,1744588352.6296413,End of Saving Image: frame_6133.png
6134,1744588352.6103375,Start of Frame 6134
6134,1744588352.6297975,End of Frame 6134
6134,1744588352.6364713,Start Get Vehicle Position (on manual_control.py Side)
6134,1744588352.636486,End Get Vehicle Position (on manual_control.py Side)
6134,1744588352.6364722,Start Get Vehicle Position (on record.py Side)
6134,1744588352.6364849,End Get Vehicle Position (on record.py Side)
6134,1744588352.629802,Start of Frame 6134
6134,1744588352.6462235,End of Frame 6134
6135,1744588352.6524734,Start Get Vehicle Position (on manual_control.py Side)
6135,1744588352.6524887,End Get Vehicle Position (on manual_control.py Side)
6135,1744588352.6524744,Start Get Vehicle Position (on record.py Side)
6135,1744588352.6524878,End Get Vehicle Position (on record.py Side)
6134,1744588352.6380334,Start of Saving Image: frame_6134.png
6134,1744588352.6536808,End of Saving Image: frame_6134.png
6135,1744588352.6462317,Start of Frame 6135
6135,1744588352.6588624,End of Frame 6135
6136,1744588352.6688817,Start Get Vehicle Position (on manual_control.py Side)
6136,1744588352.6688995,End Get Vehicle Position (on manual_control.py Side)
6136,1744588352.6688828,Start Get Vehicle Position (on record.py Side)
6136,1744588352.6688983,End Get Vehicle Position (on record.py Side)
6136,1744588352.6588724,Start of Frame 6136
6136,1744588352.6778097,End of Frame 6136
6137,1744588352.6845508,Start Get Vehicle Position (on manual_control.py Side)
6137,1744588352.684572,End Get Vehicle Position (on manual_control.py Side)
6137,1744588352.6845524,Start Get Vehicle Position (on record.py Side)
6137,1744588352.6845703,End Get Vehicle Position (on record.py Side)
6135,1744588352.668751,Start of Saving Image: frame_6135.png
6135,1744588352.6865177,End of Saving Image: frame_6135.png
6137,1744588352.677823,Start of Frame 6137
6137,1744588352.6937864,End of Frame 6137
6137,1744588352.700573,Start Get Vehicle Position (on manual_control.py Side)
6137,1744588352.700594,End Get Vehicle Position (on manual_control.py Side)
6137,1744588352.7005742,Start Get Vehicle Position (on record.py Side)
6137,1744588352.7005928,End Get Vehicle Position (on record.py Side)
6136,1744588352.6868308,Start of Saving Image: frame_6136.png
6136,1744588352.7018855,End of Saving Image: frame_6136.png
6137,1744588352.6937964,Start of Frame 6137
6137,1744588352.7136858,End of Frame 6137
6138,1744588352.7164886,Start Get Vehicle Position (on manual_control.py Side)
6138,1744588352.7165074,End Get Vehicle Position (on manual_control.py Side)
6138,1744588352.71649,Start Get Vehicle Position (on record.py Side)
6138,1744588352.716506,End Get Vehicle Position (on record.py Side)
6137,1744588352.707475,Start of Saving Image: frame_6137.png
6137,1744588352.7183728,End of Saving Image: frame_6137.png
6138,1744588352.713697,Start of Frame 6138
6138,1744588352.7229364,End of Frame 6138
6139,1744588352.732988,Start Get Vehicle Position (on manual_control.py Side)
6139,1744588352.733003,End Get Vehicle Position (on manual_control.py Side)
6139,1744588352.7329895,Start Get Vehicle Position (on record.py Side)
6139,1744588352.733002,End Get Vehicle Position (on record.py Side)
5940,1744588352.5786345,Start of Saving Image: frame_5940.png
5940,1744588352.7346725,End of Saving Image: frame_5940.png
6139,1744588352.7229447,Start of Frame 6139
6139,1744588352.7417119,End of Frame 6139
6140,1744588352.749238,Start Get Vehicle Position (on manual_control.py Side)
6140,1744588352.7492511,End Get Vehicle Position (on manual_control.py Side)
6140,1744588352.7492387,Start Get Vehicle Position (on record.py Side)
6140,1744588352.74925,End Get Vehicle Position (on record.py Side)
6138,1744588352.7327404,Start of Saving Image: frame_6138.png
6138,1744588352.7503748,End of Saving Image: frame_6138.png
6140,1744588352.741721,Start of Frame 6140
6140,1744588352.7547307,End of Frame 6140
6141,1744588352.7646346,Start Get Vehicle Position (on manual_control.py Side)
6141,1744588352.7646596,End Get Vehicle Position (on manual_control.py Side)
6141,1744588352.7646363,Start Get Vehicle Position (on record.py Side)
6141,1744588352.7646582,End Get Vehicle Position (on record.py Side)
6139,1744588352.7506793,Start of Saving Image: frame_6139.png
6139,1744588352.7667384,End of Saving Image: frame_6139.png
6141,1744588352.7547424,Start of Frame 6141
6141,1744588352.775374,End of Frame 6141
6141,1744588352.7814605,Start of KEYUP: w
6141,1744588352.7814667,End of KEYUP: w
6141,1744588352.781552,Start Get Vehicle Position (on manual_control.py Side)
6141,1744588352.7815716,End Get Vehicle Position (on manual_control.py Side)
6141,1744588352.7815537,Start Get Vehicle Position (on record.py Side)
6141,1744588352.7815702,End Get Vehicle Position (on record.py Side)
6140,1744588352.768096,Start of Saving Image: frame_6140.png
6140,1744588352.7840252,End of Saving Image: frame_6140.png
6141,1744588352.7753892,Start of Frame 6141
6141,1744588352.7894268,End of Frame 6141
6142,1744588352.7975175,Start Get Vehicle Position (on manual_control.py Side)
6142,1744588352.7975354,End Get Vehicle Position (on manual_control.py Side)
6142,1744588352.7975187,Start Get Vehicle Position (on record.py Side)
6142,1744588352.7975342,End Get Vehicle Position (on record.py Side)
6142,1744588352.7894342,Start of Frame 6142
6142,1744588352.8055077,End of Frame 6142
6143,1744588352.813575,Start Get Vehicle Position (on manual_control.py Side)
6143,1744588352.8135886,End Get Vehicle Position (on manual_control.py Side)
6143,1744588352.8135762,Start Get Vehicle Position (on record.py Side)
6143,1744588352.813588,End Get Vehicle Position (on record.py Side)
6141,1744588352.789114,Start of Saving Image: frame_6141.png
6141,1744588352.8147175,End of Saving Image: frame_6141.png
6143,1744588352.8055217,Start of Frame 6143
6143,1744588352.8205018,End of Frame 6143
6143,1744588352.8295276,Start Get Vehicle Position (on manual_control.py Side)
6143,1744588352.8295429,End Get Vehicle Position (on manual_control.py Side)
6143,1744588352.8295286,Start Get Vehicle Position (on record.py Side)
6143,1744588352.8295417,End Get Vehicle Position (on record.py Side)
6142,1744588352.8149707,Start of Saving Image: frame_6142.png
6142,1744588352.830696,End of Saving Image: frame_6142.png
6143,1744588352.83097,Start of Saving Image: frame_6143.png
6143,1744588352.839323,End of Saving Image: frame_6143.png
6143,1744588352.8205132,Start of Frame 6143
6143,1744588352.8426685,End of Frame 6143
6144,1744588352.8454673,Start Get Vehicle Position (on manual_control.py Side)
6144,1744588352.8454819,End Get Vehicle Position (on manual_control.py Side)
6144,1744588352.8454685,Start Get Vehicle Position (on record.py Side)
6144,1744588352.845481,End Get Vehicle Position (on record.py Side)
6144,1744588352.842674,Start of Frame 6144
6144,1744588352.851077,End of Frame 6144
6145,1744588352.8618486,Start Get Vehicle Position (on manual_control.py Side)
6145,1744588352.8618617,End Get Vehicle Position (on manual_control.py Side)
6145,1744588352.8618495,Start Get Vehicle Position (on record.py Side)
6145,1744588352.8618605,End Get Vehicle Position (on record.py Side)
6145,1744588352.851088,Start of Frame 6145
6145,1744588352.8676467,End of Frame 6145
6146,1744588352.8775795,Start Get Vehicle Position (on manual_control.py Side)
6146,1744588352.8775933,End Get Vehicle Position (on manual_control.py Side)
6146,1744588352.877581,Start Get Vehicle Position (on record.py Side)
6146,1744588352.8775923,End Get Vehicle Position (on record.py Side)
6144,1744588352.8616934,Start of Saving Image: frame_6144.png
6144,1744588352.8787348,End of Saving Image: frame_6144.png
6145,1744588352.8790295,Start of Saving Image: frame_6145.png
6145,1744588352.88619,End of Saving Image: frame_6145.png
6146,1744588352.8676605,Start of Frame 6146
6146,1744588352.8878295,End of Frame 6146
6146,1744588352.893489,Start Get Vehicle Position (on manual_control.py Side)
6146,1744588352.8935084,End Get Vehicle Position (on manual_control.py Side)
6146,1744588352.89349,Start Get Vehicle Position (on record.py Side)
6146,1744588352.8935068,End Get Vehicle Position (on record.py Side)
6146,1744588352.887838,Start of Frame 6146
6146,1744588352.901619,End of Frame 6146
6147,1744588352.9096093,Start Get Vehicle Position (on manual_control.py Side)
6147,1744588352.9096296,End Get Vehicle Position (on manual_control.py Side)
6147,1744588352.9096105,Start Get Vehicle Position (on record.py Side)
6147,1744588352.9096286,End Get Vehicle Position (on record.py Side)
6147,1744588352.9016273,Start of Frame 6147
6147,1744588352.917408,End of Frame 6147
6148,1744588352.9255862,Start Get Vehicle Position (on manual_control.py Side)
6148,1744588352.925605,End Get Vehicle Position (on manual_control.py Side)
6148,1744588352.9255877,Start Get Vehicle Position (on record.py Side)
6148,1744588352.9256039,End Get Vehicle Position (on record.py Side)
6146,1744588352.9014797,Start of Saving Image: frame_6146.png
6146,1744588352.9275224,End of Saving Image: frame_6146.png
5941,1744588352.74913,Start of Saving Image: frame_5941.png
5941,1744588352.9283617,End of Saving Image: frame_5941.png
6148,1744588352.9174209,Start of Frame 6148
6148,1744588352.9331164,End of Frame 6148
6149,1744588352.9416962,Start Get Vehicle Position (on manual_control.py Side)
6149,1744588352.9417157,End Get Vehicle Position (on manual_control.py Side)
6149,1744588352.9416978,Start Get Vehicle Position (on record.py Side)
6149,1744588352.9417145,End Get Vehicle Position (on record.py Side)
6149,1744588352.9331243,Start of Frame 6149
6149,1744588352.9507716,End of Frame 6149
6149,1744588352.9575312,Start Get Vehicle Position (on manual_control.py Side)
6149,1744588352.9575527,End Get Vehicle Position (on manual_control.py Side)
6149,1744588352.9575331,Start Get Vehicle Position (on record.py Side)
6149,1744588352.9575512,End Get Vehicle Position (on record.py Side)
6147,1744588352.9278576,Start of Saving Image: frame_6147.png
6147,1744588352.9576156,End of Saving Image: frame_6147.png
6148,1744588352.9597516,Start of Saving Image: frame_6148.png
6148,1744588352.9675615,End of Saving Image: frame_6148.png
